eventID	occurrenceID	catalogNumber	institutionCode	scientificName	identificationQualifier	identificationRemarks	taxonRank	scientificNameID	kingdom	phylum	class	order	family	genus	specificEpithet	basisOfRecord	occurrenceRemarks	occurrenceStatus	type	preparations
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_POLSES21	POLSES21	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_POLSES22	POLSES22	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_POLSES23	POLSES23	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_POLSES24	POLSES24	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-12-01	Proteker5_Scuba_2016-12-01_Isotopes_POLSES25	POLSES25	ULiege	Sedentaria			subclass	urn:lsid:marinespecies.org:taxname:754175	Animalia	Annelida	Polychaeta					MaterialSample		present	PhysicalObject	none
Proteker5_Scuba_2016-11-20	Proteker5_Scuba_2016-11-20_Isotopes_SERO001	SERO001	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO003	SERO003	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO004	SERO004	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO005	SERO005	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO006	SERO006	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO010	SERO010	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO012	SERO012	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO013	SERO013	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-21	Proteker5_Scuba_2016-11-21_Isotopes_SERO017	SERO017	ULiege	Serolidae			family	urn:lsid:marinespecies.org:taxname:118276	Animalia	Arthropoda	Malacostraca	Isopoda	Serolidae			MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DENDRO01	DENDRO01	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO03	DENDRO03	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO06	DENDRO06	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO10	DENDRO10	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO11	DENDRO11	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO14	DENDRO14	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO15	DENDRO15	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO16	DENDRO16	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO17	DENDRO17	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_DENDRO22	DENDRO22	ULiege	Staurocucumis			genus	urn:lsid:marinespecies.org:taxname:123492	Animalia	Echinodermata	Holothuroidea	Dendrochirotida	Cucumariidae	Staurocucumis		MaterialSample		present	PhysicalObject	acidification
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_DETRMULV02	DETRMULV02	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Subtidal macrodetritus sampled during SCUBA diving	present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_DETRMULV03	DETRMULV03	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Subtidal macrodetritus sampled during SCUBA diving	present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_DETRMULV04	DETRMULV04	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Subtidal macrodetritus sampled during SCUBA diving	present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_DETRMULV05	DETRMULV05	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Subtidal macrodetritus sampled during SCUBA diving	present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_DETRMULV06	DETRMULV06	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Subtidal macrodetritus sampled during SCUBA diving	present	PhysicalObject	none
Proteker5_Scuba_2016-11-30	Proteker5_Scuba_2016-11-30_Isotopes_DETRMULV07	DETRMULV07	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Subtidal macrodetritus sampled during SCUBA diving	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_DETRULVM01	DETRULVM01	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Subtidal macrodetritus sampled during SCUBA diving	present	PhysicalObject	none
Proteker5_Intertidal_2016-12-04	Proteker5_Intertidal_2016-12-04_Isotopes_LMULV01	LMULV01	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Macrodetritus found in beach wrack.	present	PhysicalObject	none
Proteker5_Intertidal_2016-12-04	Proteker5_Intertidal_2016-12-04_Isotopes_LMULV02	LMULV02	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Macrodetritus found in beach wrack.	present	PhysicalObject	none
Proteker5_Intertidal_2016-12-04	Proteker5_Intertidal_2016-12-04_Isotopes_LMULV03	LMULV03	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Macrodetritus found in beach wrack.	present	PhysicalObject	none
Proteker5_Intertidal_2016-12-04	Proteker5_Intertidal_2016-12-04_Isotopes_LMULV04	LMULV04	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Macrodetritus found in beach wrack.	present	PhysicalObject	none
Proteker5_Intertidal_2016-12-04	Proteker5_Intertidal_2016-12-04_Isotopes_LMULV05	LMULV05	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Macrodetritus found in beach wrack.	present	PhysicalObject	none
Proteker5_Intertidal_2016-12-04	Proteker5_Intertidal_2016-12-04_Isotopes_LMULV06	LMULV06	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Macrodetritus found in beach wrack.	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV001	ULV001	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV002	ULV002	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV003	ULV003	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV004	ULV004	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV005	ULV005	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV006	ULV006	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV007	ULV007	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-23	Proteker5_Scuba_2016-11-23_Isotopes_ULV008	ULV008	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_ULV009	ULV009	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
Proteker5_Scuba_2016-11-26	Proteker5_Scuba_2016-11-26_Isotopes_ULV010	ULV010	ULiege	Ulva			genus	urn:lsid:marinespecies.org:taxname:144296	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva		MaterialSample	Live algae collected fixed to the substrate	present	PhysicalObject	none
